antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'21931'}),frozenset({'22386'}),0.03564668769716088,0.039837764758900406,0.012798557908968004,0.359039190897598,9.012533536219117,1.0,0.01137847355005452,1.4980045918653053,0.9219063152220487,0.20416966211358736,0.33244530395276917,0.34015307961169494
frozenset({'22386'}),frozenset({'21931'}),0.039837764758900406,0.03564668769716088,0.012798557908968004,0.3212669683257919,9.012533536219118,1.0,0.01137847355005452,1.420813880126183,0.9259304064318324,0.20416966211358736,0.2961780469717894,0.34015307961169494
frozenset({'21931'}),frozenset({'22411'}),0.03564668769716088,0.036097341144659754,0.011446597566471383,0.3211125158027813,8.895738733662569,1.0,0.01015984691998982,1.4198268215168977,0.9203956841018033,0.18983557548579974,0.2956887524271222,0.31910806813859416
frozenset({'22411'}),frozenset({'21931'}),0.036097341144659754,0.03564668769716088,0.011446597566471383,0.317103620474407,8.895738733662569,1.0,0.01015984691998982,1.4121517425129326,0.9208259967317074,0.18983557548579974,0.2918608036977004,0.31910806813859416
frozenset({'21931'}),frozenset({'23202'}),0.03564668769716088,0.035060838215412345,0.009058134294727354,0.25410872313527183,7.24765111358828,1.0,0.007808331544461867,1.2936726728332353,0.893888425064732,0.1469298245614035,0.22700693846308997,0.25623173945966676
frozenset({'23202'}),frozenset({'21931'}),0.035060838215412345,0.03564668769716088,0.009058134294727354,0.2583547557840617,7.2476511135882795,1.0,0.007808331544461867,1.3002892148554748,0.8933457130562396,0.1469298245614035,0.23094032575579834,0.25623173945966676
frozenset({'21931'}),frozenset({'23203'}),0.03564668769716088,0.049436683190626406,0.010274898602974312,0.28824273072060685,5.830543477384017,1.0,0.008512644596494569,1.3355161342739155,0.8591139690902099,0.13734939759036147,0.251225818740353,0.24804114658181664
frozenset({'23203'}),frozenset({'21931'}),0.049436683190626406,0.03564668769716088,0.010274898602974312,0.20783956244302643,5.830543477384016,1.0,0.008512644596494569,1.2173712124237221,0.871577292208856,0.13734939759036147,0.17855787142440097,0.24804114658181664
frozenset({'21931'}),frozenset({'85099B'}),0.03564668769716088,0.0740423614240649,0.01996394772420009,0.5600505689001265,7.563920951852591,1.0,0.017324582790156137,2.104691069291853,0.8998708511199179,0.22250125565042692,0.5248708874236534,0.4148396484184138
frozenset({'85099B'}),frozenset({'21931'}),0.0740423614240649,0.03564668769716088,0.01996394772420009,0.2696287279367012,7.563920951852591,1.0,0.017324582790156137,1.3203604100946371,0.937184812532979,0.22250125565042692,0.24263103289478005,0.4148396484184138
frozenset({'21931'}),frozenset({'85099C'}),0.03564668769716088,0.029878323569175306,0.010905813429472735,0.3059418457648546,10.23959209279355,1.0,0.009840750160287622,1.3977527250578914,0.9356942608347729,0.19966996699669967,0.28456587343903583,0.3354746936214922
frozenset({'85099C'}),frozenset({'21931'}),0.029878323569175306,0.03564668769716088,0.010905813429472735,0.3650075414781297,10.23959209279355,1.0,0.009840750160287622,1.5186846699686043,0.9301306028523857,0.19966996699669967,0.34153546172249627,0.3354746936214922
frozenset({'21931'}),frozenset({'85099F'}),0.03564668769716088,0.030058584948174854,0.009959441189725101,0.27939317319848295,9.294954292765123,1.0,0.008887952199458931,1.3460064198350765,0.925402273840766,0.17865804365400162,0.2570614929737646,0.3053637530160331
frozenset({'85099F'}),frozenset({'21931'}),0.030058584948174854,0.03564668769716088,0.009959441189725101,0.3313343328335832,9.294954292765123,1.0,0.008887952199458931,1.4422055141389993,0.920070773494334,0.17865804365400162,0.30661754500571103,0.3053637530160331
frozenset({'84991'}),frozenset({'21975'}),0.02992338891392519,0.023974763406940065,0.010049571879224875,0.33584337349397586,14.008203868103992,1.0,0.009332165709679666,1.4695708777727705,0.9572576535873397,0.22918807810894137,0.31952924821457773,0.3775081529124015
frozenset({'21975'}),frozenset({'84991'}),0.023974763406940065,0.02992338891392519,0.010049571879224875,0.41917293233082703,14.008203868103994,1.0,0.009332165709679666,1.6701642624524007,0.9514234117241239,0.22918807810894137,0.4012564976503322,0.3775081529124015
frozenset({'84991'}),frozenset({'21977'}),0.02992338891392519,0.030419107706173953,0.012618296529968454,0.4216867469879518,13.862561356537258,1.0,0.011708053739662033,1.6765669595914072,0.9564845170624229,0.2644003777148253,0.40354305905938415,0.4182507809013833
frozenset({'21977'}),frozenset({'84991'}),0.030419107706173953,0.02992338891392519,0.012618296529968454,0.4148148148148148,13.86256135653726,1.0,0.011708053739662033,1.657725854387596,0.9569735400551111,0.2644003777148253,0.3967639478184865,0.4182507809013833
frozenset({'22086'}),frozenset({'22910'}),0.044614691302388466,0.03195132942767012,0.02045966651644885,0.45858585858585854,14.35263780256728,1.0,0.01903416781733243,1.7880003430347138,0.973770883550827,0.3646586345381526,0.44071599096970354,0.5494621817611944
frozenset({'22910'}),frozenset({'22086'}),0.03195132942767012,0.044614691302388466,0.02045966651644885,0.6403385049365303,14.35263780256728,1.0,0.01903416781733243,2.6563458190847316,0.9610326675330539,0.3646586345381526,0.6235429917236608,0.5494621817611944
frozenset({'22111'}),frozenset({'22112'}),0.029878323569175306,0.031861198738170345,0.010860748084722848,0.363499245852187,11.40883771635082,1.0,0.009908788879521995,1.5210332351578035,0.9404476516704777,0.21346324180690876,0.34255216987664805,0.352188095344764
frozenset({'22112'}),frozenset({'22111'}),0.031861198738170345,0.029878323569175306,0.010860748084722848,0.34087694483734093,11.408837716350822,1.0,0.009908788879521995,1.471836964027024,0.9423738117353431,0.21346324180690876,0.32057692228088425,0.352188095344764
frozenset({'22112'}),frozenset({'22114'}),0.031861198738170345,0.02334384858044164,0.011762054979720596,0.3691654879773692,15.814251309300817,1.0,0.011018291980785388,1.548197083079883,0.9675946212839056,0.270746887966805,0.35408740209569134,0.4365132459191865
frozenset({'22114'}),frozenset({'22112'}),0.02334384858044164,0.031861198738170345,0.011762054979720596,0.5038610038610039,15.814251309300815,1.0,0.011018291980785388,1.9513459107145048,0.9591562960982901,0.270746887966805,0.4875331972106166,0.4365132459191865
frozenset({'22112'}),frozenset({'22835'}),0.031861198738170345,0.02298332582244254,0.013068949977467327,0.4101838755304102,17.84701999611726,1.0,0.012336673665774364,1.656476711375379,0.975033988382153,0.31283710895361383,0.3963090497241606,0.48940566325540114
frozenset({'22835'}),frozenset({'22112'}),0.02298332582244254,0.031861198738170345,0.013068949977467327,0.5686274509803921,17.84701999611726,1.0,0.012336673665774364,2.244321766561514,0.966174131568902,0.31283710895361383,0.554431091432989,0.48940566325540114
frozenset({'22112'}),frozenset({'23355'}),0.031861198738170345,0.032717440288418206,0.011131140153222172,0.3493635077793494,10.678204184054769,1.0,0.010088723285988659,1.4866712385132355,0.936179082189269,0.20826306913996626,0.32735632862578096,0.34479194672714025
frozenset({'23355'}),frozenset({'22112'}),0.032717440288418206,0.031861198738170345,0.011131140153222172,0.3402203856749311,10.67820418405477,1.0,0.010088723285988659,1.467366951390581,0.9370077908438346,0.20826306913996626,0.31850720840323615,0.34479194672714025
frozenset({'22114'}),frozenset({'23355'}),0.02334384858044164,0.032717440288418206,0.010319963947724201,0.44208494208494215,13.512210557665105,1.0,0.009556212975691725,1.7337452108325242,0.9481257687056407,0.22561576354679805,0.42321397991356996,0.37875596966506064
frozenset({'23355'}),frozenset({'22114'}),0.032717440288418206,0.02334384858044164,0.010319963947724201,0.3154269972451791,13.512210557665105,1.0,0.009556212975691725,1.4266647201822926,0.9573137187564594,0.22561576354679805,0.29906446423359745,0.37875596966506064
frozenset({'22139'}),frozenset({'22138'}),0.03780982424515548,0.03970256872465074,0.010500225326723749,0.2777115613825983,6.9948008479907555,1.0,0.008999078181163498,1.3295207010561352,0.8907144291519851,0.15669132481506387,0.2478492443136635,0.2710918760374966
frozenset({'22138'}),frozenset({'22139'}),0.03970256872465074,0.03780982424515548,0.010500225326723749,0.264472190692395,6.994800847990757,1.0,0.008999078181163498,1.308162877839534,0.8924700256616469,0.15669132481506387,0.23556919635915158,0.2710918760374966
frozenset({'22617'}),frozenset({'22138'}),0.01978368634520054,0.03970256872465074,0.014060387561964848,0.7107061503416856,17.900759904746884,1.0,0.01327492439521759,3.319453325432112,0.9631919369460172,0.30952380952380953,0.6987455758638136,0.5324245848189699
frozenset({'22138'}),frozenset({'22617'}),0.03970256872465074,0.01978368634520054,0.014060387561964848,0.35414301929625425,17.900759904746884,1.0,0.01327492439521759,1.517698721142141,0.9831708583468404,0.30952380952380953,0.34110770071186985,0.5324245848189699
frozenset({'22141'}),frozenset({'22144'}),0.015817936007210456,0.01910770617395223,0.009013068949977467,0.5698005698005698,29.820459065742085,1.0,0.008710824476473311,2.280087384986376,0.9819991757864371,0.3478260869565217,0.5614203181050558,0.5207493415040585
frozenset({'22144'}),frozenset({'22141'}),0.01910770617395223,0.015817936007210456,0.009013068949977467,0.4716981132075472,29.820459065742085,1.0,0.008710824476473311,1.8629160497006374,0.9852926582743728,0.3478260869565217,0.46320715838982884,0.5207493415040585
frozenset({'22142'}),frozenset({'22144'}),0.014556106354213609,0.01910770617395223,0.009193330328977017,0.6315789473684211,33.05362462760676,1.0,0.008915196525723904,2.6624219403849874,0.9840703647810246,0.3756906077348067,0.6244021336995895,0.5563555114200597
frozenset({'22144'}),frozenset({'22142'}),0.01910770617395223,0.014556106354213609,0.009193330328977017,0.4811320754716982,33.05362462760676,1.0,0.008915196525723904,1.8992191404809702,0.9886367116910164,0.3756906077348067,0.47346781701728546,0.5563555114200597
frozenset({'22191'}),frozenset({'22193'}),0.018341595313204145,0.01915277151870212,0.009058134294727354,0.49385749385749383,25.785171267524206,1.0,0.008706841910405059,1.9378874853975154,0.9791777009914391,0.31854199683042783,0.4839741690189657,0.483399335164041
frozenset({'22193'}),frozenset({'22191'}),0.01915277151870212,0.018341595313204145,0.009058134294727354,0.4729411764705882,25.78517126752421,1.0,0.008706841910405059,1.862521526749501,0.9799874964712391,0.31854199683042783,0.46309345388065704,0.483399335164041
frozenset({'22328'}),frozenset({'22326'}),0.02131590806669671,0.02757999098693105,0.01203244704821992,0.5644820295983087,20.46708535422626,1.0,0.011444554495862173,2.232789632345542,0.9718570808453793,0.3264058679706601,0.5521297727679335,0.5003782697011152
frozenset({'22326'}),frozenset({'22328'}),0.02757999098693105,0.02131590806669671,0.01203244704821992,0.4362745098039216,20.46708535422626,1.0,0.011444554495862173,1.7361004761251642,0.9781175375252156,0.3264058679706601,0.423996471545288,0.5003782697011152
frozenset({'22326'}),frozenset({'POST'}),0.02757999098693105,0.05380802163136548,0.010725552050473186,0.3888888888888889,7.227340405732366,1.0,0.009241527298855535,1.5483141464214019,0.886074440898799,0.15178571428571425,0.3541362375902288,0.29410943606923506
frozenset({'POST'}),frozenset({'22326'}),0.05380802163136548,0.02757999098693105,0.010725552050473186,0.19932998324958123,7.227340405732366,1.0,0.009241527298855535,1.2145078355246905,0.9106360395177313,0.15178571428571425,0.1766212034622397,0.29410943606923506
frozenset({'22355'}),frozenset({'22356'}),0.02690401081568274,0.022712933753943218,0.010455159981973862,0.38860971524288107,17.10962218499907,1.0,0.009844090966601889,1.5984667905449204,0.96758528067046,0.26697353279631764,0.37440051559713783,0.4244635877801707
frozenset({'22356'}),frozenset({'22355'}),0.022712933753943218,0.02690401081568274,0.010455159981973862,0.4603174603174603,17.10962218499907,1.0,0.009844090966601889,1.8030896270179995,0.9634358095322901,0.26697353279631764,0.44539639903878314,0.4244635877801707
frozenset({'22355'}),frozenset({'22383'}),0.02690401081568274,0.04790446146913024,0.009193330328977017,0.3417085427135679,7.133125647049926,1.0,0.00790450817949208,1.4463130699820084,0.883580871796688,0.1401098901098901,0.3085867639898741,0.2668091161357115
frozenset({'22383'}),frozenset({'22355'}),0.04790446146913024,0.02690401081568274,0.009193330328977017,0.19190968955785515,7.133125647049926,1.0,0.00790450817949208,1.2041921263130726,0.9030700887350727,0.1401098901098901,0.16956773080576137,0.2668091161357115
frozenset({'22383'}),frozenset({'22382'}),0.04790446146913024,0.045110410094637225,0.020324470482199188,0.4242709313264346,9.40516679933425,1.0,0.018163480579963975,1.6585745654728767,0.9386405328056688,0.2796032238065716,0.3970726304277495,0.43741019093794253
frozenset({'22382'}),frozenset({'22383'}),0.045110410094637225,0.04790446146913024,0.020324470482199188,0.4505494505494505,9.40516679933425,1.0,0.018163480579963975,1.732813880126183,0.9358940269283764,0.2796032238065716,0.42290397631903753,0.43741019093794253
frozenset({'22384'}),frozenset({'22382'}),0.04285714285714286,0.045110410094637225,0.016674177557458314,0.38906414300736064,8.624708624708624,1.0,0.014740874267688147,1.5629948364888124,0.9236385639370713,0.23388116308470291,0.3602026208567338,0.3793472563188651
frozenset({'22382'}),frozenset({'22384'}),0.045110410094637225,0.04285714285714286,0.016674177557458314,0.3696303696303696,8.624708624708624,1.0,0.014740874267688147,1.5183835182250396,0.925818087661497,0.23388116308470291,0.34140486379292345,0.3793472563188651
frozenset({'22629'}),frozenset({'22382'}),0.032086525461919785,0.045110410094637225,0.009013068949977467,0.28089887640449435,6.226919148267462,1.0,0.007565632627878247,1.3278933359621452,0.8672334481795326,0.13218770654329146,0.24692746554418468,0.24034953810234708
frozenset({'22382'}),frozenset({'22629'}),0.045110410094637225,0.032086525461919785,0.009013068949977467,0.1998001998001998,6.226919148267463,1.0,0.007565632627878247,1.209589747830984,0.8790617773372977,0.13218770654329146,0.17327341621968684,0.24034953810234708
frozenset({'22662'}),frozenset({'22382'}),0.02726453357368184,0.045110410094637225,0.016043262730959892,0.5884297520661157,13.044211986360747,1.0,0.0148133484404121,2.3201132606134314,0.9492176214755877,0.2848,0.568986558985658,0.47203705385523564
frozenset({'22382'}),frozenset({'22662'}),0.045110410094637225,0.02726453357368184,0.016043262730959892,0.35564435564435565,13.044211986360747,1.0,0.0148133484404121,1.5096251192135572,0.966957494905402,0.2848,0.3375838893559533,0.47203705385523564
frozenset({'23206'}),frozenset({'22382'}),0.03956737269040108,0.045110410094637225,0.014060387561964848,0.3553530751708428,7.877407330710291,1.0,0.012275487153533507,1.4812598232100858,0.9090223035535536,0.19910657306955964,0.32489899183732135,0.33352069342957724
frozenset({'22382'}),frozenset({'23206'}),0.045110410094637225,0.03956737269040108,0.014060387561964848,0.3116883116883117,7.877407330710292,1.0,0.012275487153533507,1.3953455151479077,0.9142990860037441,0.19910657306955964,0.2833316270816271,0.33352069342957724
frozenset({'23207'}),frozenset({'22382'}),0.029743127534925643,0.045110410094637225,0.01117620549797206,0.37575757575757573,8.32973087518542,1.0,0.009834480817374466,1.529677498392086,0.9069228233672445,0.17551309271054494,0.34626743150033534,0.31175491175491177
frozenset({'22382'}),frozenset({'23207'}),0.045110410094637225,0.029743127534925643,0.01117620549797206,0.24775224775224775,8.32973087518542,1.0,0.009834480817374466,1.289810264724488,0.9215181644766989,0.17551309271054494,0.22469216802704958,0.31175491175491177
frozenset({'23208'}),frozenset({'22382'}),0.02708427219468229,0.045110410094637225,0.010274898602974312,0.3793677204658901,8.40975995718092,1.0,0.009053115977157414,1.5385754518314287,0.9056185614343888,0.16593886462882093,0.3500481248354383,0.30356997411905895
frozenset({'22382'}),frozenset({'23208'}),0.045110410094637225,0.02708427219468229,0.010274898602974312,0.22777222777222775,8.40975995718092,1.0,0.009053115977157414,1.2598818156961489,0.9227145746758705,0.16593886462882093,0.2062747572497908,0.30356997411905895
frozenset({'23209'}),frozenset({'22382'}),0.045831455610635424,0.045110410094637225,0.013925191527715187,0.30383480825958703,6.735359036243992,1.0,0.011857715769885261,1.371642249906432,0.8924312379890307,0.1808074897600936,0.27094692506867885,0.3062630584754479
frozenset({'22382'}),frozenset({'23209'}),0.045110410094637225,0.045831455610635424,0.013925191527715187,0.3086913086913087,6.735359036243991,1.0,0.011857715769885261,1.3802351342973322,0.8917573553231274,0.1808074897600936,0.27548576677183867,0.3062630584754479
frozenset({'85099B'}),frozenset({'22382'}),0.0740423614240649,0.045110410094637225,0.009779179810725552,0.1320754716981132,2.927826890091041,1.0,0.006439098522510636,1.1001988753257441,0.7111013773300238,0.08941079522043674,0.09107342097225597,0.17442934424066497
frozenset({'22382'}),frozenset({'85099B'}),0.045110410094637225,0.0740423614240649,0.009779179810725552,0.21678321678321677,2.927826890091041,1.0,0.006439098522510636,1.1822494849674887,0.6895559016470809,0.08941079522043674,0.15415484403657856,0.17442934424066497
frozenset({'22384'}),frozenset({'22383'}),0.04285714285714286,0.04790446146913024,0.018206399278954483,0.4248159831756046,8.867983693947945,1.0,0.016153350930277473,1.6552885870984593,0.9269617260233487,0.25093167701863356,0.3958757356305517,0.4024362136009726
frozenset({'22383'}),frozenset({'22384'}),0.04790446146913024,0.04285714285714286,0.018206399278954483,0.38005644402634053,8.867983693947945,1.0,0.016153350930277473,1.5439193583351398,0.9318758034273632,0.25093167701863356,0.35229777734095274,0.4024362136009726
frozenset({'22662'}),frozenset({'22383'}),0.02726453357368184,0.04790446146913024,0.013564668769716088,0.49752066115702476,10.385685297341844,1.0,0.012258575971661839,1.8947953974051848,0.9290435633826555,0.22019019751280175,0.47223853226082163,0.39034076331604767
frozenset({'22383'}),frozenset({'22662'}),0.04790446146913024,0.02726453357368184,0.013564668769716088,0.2831608654750706,10.385685297341844,1.0,0.012258575971661839,1.356978741222016,0.9491837608564688,0.22019019751280175,0.2630687794714763,0.39034076331604767
frozenset({'23206'}),frozenset({'22383'}),0.03956737269040108,0.04790446146913024,0.016313654799459214,0.4123006833712984,8.606728282228703,1.0,0.01441820111897718,1.62003853261648,0.9202226224843628,0.2292590246991767,0.38273073148147446,0.3764231544796285
frozenset({'22383'}),frozenset({'23206'}),0.04790446146913024,0.03956737269040108,0.016313654799459214,0.3405456255879586,8.606728282228703,1.0,0.01441820111897718,1.4564049683738998,0.9282806139246813,0.2292590246991767,0.31337778865412924,0.3764231544796285
frozenset({'23207'}),frozenset({'22383'}),0.029743127534925643,0.04790446146913024,0.011807120324470483,0.396969696969697,8.286695743892357,1.0,0.01038229181750221,1.5788518980662665,0.9062802480472836,0.17932922655715264,0.3666283701309971,0.32172097266170646
frozenset({'22383'}),frozenset({'23207'}),0.04790446146913024,0.029743127534925643,0.011807120324470483,0.24647224835371592,8.286695743892357,1.0,0.01038229181750221,1.2876192951690064,0.9235676499483133,0.17932922655715264,0.22337293037477737,0.32172097266170646
frozenset({'22383'}),frozenset({'23208'}),0.04790446146913024,0.02708427219468229,0.011446597566471383,0.2389463781749765,8.822329670054456,1.0,0.01014914009270179,1.2783799983399913,0.9312629023800197,0.1801418439716312,0.21775997645572875,0.3307876649610323
frozenset({'23208'}),frozenset({'22383'}),0.02708427219468229,0.04790446146913024,0.011446597566471383,0.42262895174708814,8.822329670054456,1.0,0.01014914009270179,1.6490184975707571,0.9113340746946443,0.1801418439716312,0.3935786642338186,0.3307876649610323
frozenset({'23209'}),frozenset({'22383'}),0.045831455610635424,0.04790446146913024,0.014916629112212709,0.3254670599803343,6.794086604857591,1.0,0.012721097912838871,1.4114885753438697,0.8937762466962212,0.18925100057175528,0.2915280949005357,0.3184249693128388
frozenset({'22383'}),frozenset({'23209'}),0.04790446146913024,0.045831455610635424,0.014916629112212709,0.31138287864534336,6.79408660485759,1.0,0.012721097912838871,1.385630003669255,0.8957222734557246,0.18925100057175528,0.2783066205610999,0.3184249693128388
frozenset({'22383'}),frozenset({'85099B'}),0.04790446146913024,0.0740423614240649,0.012302839116719243,0.2568203198494826,3.4685592802556418,1.0,0.008755879666796711,1.2459404681091382,0.7475046686955618,0.11220715166461158,0.19739343444103855,0.21148989212194155
frozenset({'85099B'}),frozenset({'22383'}),0.0740423614240649,0.04790446146913024,0.012302839116719243,0.1661594643944005,3.4685592802556418,1.0,0.008755879666796711,1.1418196859899408,0.7686052044352525,0.11220715166461158,0.12420497538276834,0.21148989212194155
frozenset({'85123A'}),frozenset({'22383'}),0.09103199639477241,0.04790446146913024,0.009283461018476791,0.10198019801980199,2.128824641636318,1.0,0.004922622254725413,1.0602166415834382,0.5833618129395286,0.07160236357316649,0.05679654442464174,0.147885677561171
frozenset({'22383'}),frozenset({'85123A'}),0.04790446146913024,0.09103199639477241,0.009283461018476791,0.19379115710254,2.128824641636318,1.0,0.004922622254725413,1.1274597290925985,0.5569369890183317,0.07160236357316649,0.11305036073898675,0.147885677561171
frozenset({'22384'}),frozenset({'22386'}),0.04285714285714286,0.039837764758900406,0.011086074808472285,0.2586750788643533,6.493212669683258,1.0,0.00937874203309084,1.2951975683890575,0.8838733163451038,0.1548143486469478,0.227917018680184,0.26847781092538936
frozenset({'22386'}),frozenset({'22384'}),0.039837764758900406,0.04285714285714286,0.011086074808472285,0.27828054298642535,6.493212669683258,1.0,0.00937874203309084,1.3261979399910435,0.8810938405075406,0.1548143486469478,0.24596474640372795,0.26847781092538936
frozenset({'22384'}),frozenset({'22662'}),0.04285714285714286,0.02726453357368184,0.010635421360973412,0.24815983175604628,9.101928374655648,1.0,0.009466941350672761,1.2938061938061938,0.9299898811029598,0.17878787878787877,0.22708671145085324,0.3191212381920727
frozenset({'22662'}),frozenset({'22384'}),0.02726453357368184,0.04285714285714286,0.010635421360973412,0.39008264462809916,9.101928374655648,1.0,0.009466941350672761,1.5692992644212156,0.9150824686006839,0.17878787878787877,0.362772912298014,0.3191212381920727
frozenset({'22384'}),frozenset({'23206'}),0.04285714285714286,0.03956737269040108,0.013159080666967103,0.30704521556256575,7.760060744115415,1.0,0.011463336123092771,1.3859960979839585,0.9101410754446944,0.18998048145738458,0.27849724724724734,0.3198096237266132
frozenset({'23206'}),frozenset({'22384'}),0.03956737269040108,0.04285714285714286,0.013159080666967103,0.33257403189066065,7.760060744115415,1.0,0.011463336123092771,1.434080936128718,0.907023568945658,0.18998048145738458,0.3026892870499439,0.3198096237266132
frozenset({'22384'}),frozenset({'23207'}),0.04285714285714286,0.029743127534925643,0.010274898602974312,0.2397476340694006,8.06060606060606,1.0,0.009000193137191784,1.2762299940723176,0.9151610369206598,0.16485900216919738,0.21644217371110078,0.292601089761973
frozenset({'23207'}),frozenset({'22384'}),0.029743127534925643,0.04285714285714286,0.010274898602974312,0.3454545454545454,8.060606060606059,1.0,0.009000193137191784,1.4623015873015874,0.9027916982423546,0.16485900216919738,0.31614654002713694,0.292601089761973
frozenset({'22384'}),frozenset({'23209'}),0.04285714285714286,0.045831455610635424,0.014060387561964848,0.32807570977917977,7.158308751229104,1.0,0.012096182321509046,1.4200536552649228,0.8988231917336394,0.18840579710144925,0.2958012563170075,0.3174301852730707
frozenset({'23209'}),frozenset({'22384'}),0.045831455610635424,0.04285714285714286,0.014060387561964848,0.30678466076696165,7.1583087512291055,1.0,0.012096182321509046,1.3807294832826749,0.9016249831970325,0.18840579710144925,0.2757451679654823,0.3174301852730707
frozenset({'22384'}),frozenset({'85099B'}),0.04285714285714286,0.0740423614240649,0.01270842721946823,0.29652996845425866,4.004869141813755,1.0,0.009535183158436877,1.3162716207559257,0.7838996506827565,0.12197231833910036,0.2402783861390957,0.23408360869456696
frozenset({'85099B'}),frozenset({'22384'}),0.0740423614240649,0.04285714285714286,0.01270842721946823,0.17163724893487523,4.004869141813756,1.0,0.009535183158436877,1.1554634197543823,0.8103005149584399,0.12197231833910036,0.134546379484198,0.23408360869456696
frozenset({'22384'}),frozenset({'85123A'}),0.04285714285714286,0.09103199639477241,0.009013068949977467,0.2103049421661409,2.31023102310231,1.0,0.005111697675915792,1.1510367129541563,0.5925373134328358,0.07217610970768677,0.13121798049909106,0.15465742157811996
frozenset({'22386'}),frozenset({'22385'}),0.039837764758900406,0.021721496169445697,0.009283461018476791,0.2330316742081448,10.728159441242184,1.0,0.008418125163867057,1.2755135654663865,0.9444105721620876,0.17758620689655172,0.21600206608986242,0.3302087831621637
frozenset({'22385'}),frozenset({'22386'}),0.021721496169445697,0.039837764758900406,0.009283461018476791,0.42738589211618255,10.728159441242184,1.0,0.008418125163867057,1.6768050629935145,0.9269214874924192,0.17758620689655172,0.40362775490744823,0.3302087831621637
frozenset({'22385'}),frozenset({'85099B'}),0.021721496169445697,0.0740423614240649,0.012122577737719693,0.558091286307054,7.537459308066663,1.0,0.010514266867670154,2.095359538937093,0.8865873030551498,0.14493534482758622,0.5227549346938009,0.3609080898972884
frozenset({'85099B'}),frozenset({'22385'}),0.0740423614240649,0.021721496169445697,0.012122577737719693,0.1637248934875228,7.537459308066662,1.0,0.010514266867670154,1.1698046446823878,0.9366835632803421,0.14493534482758622,0.1451564117600945,0.3609080898972884
frozenset({'22386'}),frozenset({'22411'}),0.039837764758900406,0.036097341144659754,0.01117620549797206,0.28054298642533937,7.771846278125195,1.0,0.009738168113029327,1.3397640730001898,0.9074825204470648,0.17258176757132918,0.253599928410785,0.29507798509781324
frozenset({'22411'}),frozenset({'22386'}),0.036097341144659754,0.039837764758900406,0.01117620549797206,0.3096129837702872,7.771846278125195,1.0,0.009738168113029327,1.3907594040291515,0.9039610351416691,0.17258176757132918,0.2809683708749964,0.29507798509781324
frozenset({'22386'}),frozenset({'23199'}),0.039837764758900406,0.03330328977016674,0.010229833258224425,0.25678733031674206,7.71056949895603,1.0,0.008903104634663029,1.3006999875847376,0.9064175424101338,0.1626074498567335,0.23118320170288126,0.28197959208665246
frozenset({'23199'}),frozenset({'22386'}),0.03330328977016674,0.039837764758900406,0.010229833258224425,0.3071718538565629,7.710569498956031,1.0,0.008903104634663029,1.3858591637561963,0.9002905299795025,0.1626074498567335,0.27842595687023053,0.28197959208665246
frozenset({'22386'}),frozenset({'23203'}),0.039837764758900406,0.049436683190626406,0.011987381703470032,0.30090497737556565,6.086674063777395,1.0,0.010017934748061572,1.3597054564069357,0.8703806827685943,0.15510204081632656,0.26454660067149305,0.27169223344621496
frozenset({'23203'}),frozenset({'22386'}),0.049436683190626406,0.039837764758900406,0.011987381703470032,0.2424794895168642,6.086674063777394,1.0,0.010017934748061572,1.2675065849091292,0.8791699059909767,0.15510204081632656,0.21104946364306848,0.27169223344621496
frozenset({'22386'}),frozenset({'85099B'}),0.039837764758900406,0.0740423614240649,0.024966200991437586,0.6266968325791855,8.464030867274575,1.0,0.022016518814832207,2.4804440984882627,0.9184416450544771,0.2807906741003548,0.5968463870605016,0.4819424515908709
frozenset({'85099B'}),frozenset({'22386'}),0.0740423614240649,0.039837764758900406,0.024966200991437586,0.3371880706025563,8.464030867274575,1.0,0.022016518814832207,1.448619423784322,0.9523686031795731,0.2807906741003548,0.3096875662569569,0.4819424515908709
frozenset({'22386'}),frozenset({'85099C'}),0.039837764758900406,0.029878323569175306,0.011401532221721496,0.2861990950226244,9.578820389972904,1.0,0.01021124659598238,1.3590928081851807,0.9327621716905813,0.19551777434312206,0.2642150749548026,0.3338989441930618
frozenset({'85099C'}),frozenset({'22386'}),0.029878323569175306,0.039837764758900406,0.011401532221721496,0.3815987933634992,9.578820389972904,1.0,0.01021124659598238,1.5526525901581683,0.9231862698025515,0.19551777434312206,0.35594091921224297,0.3338989441930618
frozenset({'22386'}),frozenset({'85099F'}),0.039837764758900406,0.030058584948174854,0.013249211356466877,0.332579185520362,11.064366007041727,1.0,0.012051744520316062,1.4532681540776498,0.9473604893003855,0.23389021479713606,0.31189574532810627,0.3866793978576323
frozenset({'85099F'}),frozenset({'22386'}),0.030058584948174854,0.039837764758900406,0.013249211356466877,0.4407796101949025,11.064366007041727,1.0,0.012051744520316062,1.7169657128842182,0.9378089757484557,0.23389021479713606,0.41757718718787606,0.3866793978576323
frozenset({'23202'}),frozenset({'22411'}),0.035060838215412345,0.036097341144659754,0.00946372239747634,0.2699228791773779,7.477638812666687,1.0,0.008198119359596877,1.320275120756082,0.89774358837501,0.15339663988312638,0.24258210710860795,0.26604758191078637
